ob_id,pl_name,pl_name_de,pl_name_v,pl_type,material,patronage,kind,title,denom,name,source,pal_name,deanery,adeaconry,diocese,metropoly,parish,type
24 210,Kozłów,,,miasto,dr,d,,Mikołaj Bp,Kościół katolicki ob. greckiego,,"Budzyński, Struktura, s. 137; Skoczylas, Oficjalat Brzeżany, s. 75.",rus,Kozłów,Brzeżany,Lwów,Kijów-Wilno,,świątynia główna
23 982,Krechów,,,wieś,mr,s,zak,PPańskie,Kościół katolicki ob. greckiego,Bazylianie,"Duh, Pawlyszyn, Spis parafii 1782 r.; Skoczylas, Oficjalat Lwów, s. 156; G. Rąkowski, Przewodnik po Ukrainie Zachodniej, część 3: Ziemia Lwowska, Pruszków 2007, s. 135-139.",rus,Żółkiew,Lwów,Lwów,Kijów-Wilno,,świątynia pomocnicza
23 983,Krosno,,,miasto,,,zak,NPNMP,Kościół katolicki ob. łacińskiego,Jezuici,"Litak 1996, s. 513.",rus,Krosno,Brzozów,Przemyśl,Lwów,,świątynia pomocnicza
4 692,Podstaje,,,wieś,dr,s,,WnPańskie,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 206 (dek. Horodenka); Skoczylas, Niedatowanyj rejestr, s. 578 (dek. Kołomyja); Duh, Pawlyszyn, Spis parafii 1782 r. (dek. Kułaczkowce); Skoczylas, Oficjalat Halicz, s. 55.",rus,Żuków,Halicz,Lwów,Kijów-Wilno,,świątynia główna
10 096,Postołówka,,"Postołówka, k. Kopyczyniec",wieś,dr,s,,NarJana Ch,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 232 (pod, kam); Skoczylas, Oficjalat Kamieniec Podolski, s. 57.",rus,Husiatyn,Kamieniec Podolski,Lwów,Kijów-Wilno,,świątynia główna
6 711,Hopkie,,,wieś,dr,s,,PKrzyża Św,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 304.",beł,Tyszowce,Chełm,Chełm,Kijów-Wilno,,świątynia główna
24 576,Werchrata,,,wieś,,,zak,ZłSzatNMP,Kościół katolicki ob. greckiego,Bazylianie,"Kołbuk 1998, s. 352.",beł,Potylicz,Bełz,Chełm,Kijów-Wilno,,świątynia pomocnicza
9 516,Biczowa,,Byczowa,wieś,dr,s,,Demetriusz M,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 220 (kam); Socjografia, s. 136.",pod,Lubar,Kijów,Kijów-Wilno,Kijów-Wilno,,świątynia główna
9 777,Karabczyjów Wielki,,"Karapczyjów, Korablów",wieś,dr,s,,WnPańskie,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 226 (kam); Skoczylas, Oficjalat Kamieniec Podolski, s. 91.",pod,Smotrycz,Kamieniec Podolski,Lwów,Kijów-Wilno,,świątynia główna
24 353,Lipowiec,,"Hajsyński Lipowiec, Hejsyn",miasto,dr,s,,Św. Trójca,Kościół katolicki ob. greckiego,,"Wizytacje generalne, s. 734-740 (cerkiew miejska niższa).",brac,Przyłuka,Kijów,Kijów-Wilno,Kijów-Wilno,,świątynia główna
24 354,Strutynka,,,wieś,dr,,,Łukasz Ew,Kościół katolicki ob. greckiego,,"Wizytacje generalne, s. 860-862 (kaplica parafialna afiliowana).",brac,Przyłuka,Kijów,Kijów-Wilno,Kijów-Wilno,Kamionka,świątynia pomocnicza
19 752,Teleżyńce,,,wieś,dr,s,,OpNMP,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 143 (kij); Pochilewicz, s. 418 (w 1741 r. w dekanacie Tetyjów).",brac,Tetyjów,Kijów,Kijów-Wilno,Kijów-Wilno,,świątynia główna
18 591,Uchoża,,,wieś,dr,s,,Michał A,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 144; Socjografia, s. 81.",brac,Teplik,Kijów,Kijów-Wilno,Kijów-Wilno,,świątynia główna
12 874,Wiszenki,,,wieś,dr,s,,WnNMP,Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 391.",woł,Włodzimierz,Łuck,Łuck,Lwów,,świątynia główna
16 565,Małyń,,,wieś,dr,s,,Andrzej Ap,Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 199.",sier,Lutomiersk,Uniejów,Gniezno,Gniezno,,świątynia główna
14 366,Parzęczew,,,miasto,dr,s,,WnNMP,Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 193.",łęcz,Łęczyca,Łęczyca,Gniezno,Gniezno,,świątynia główna
9 040,Baranów,,Laskowice,miasto,mr,d,,Jan Ch,Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 235.",lub,Parczew,Lublin,Kraków,Gniezno,,świątynia główna
16 767,Świba,,,wieś,dr,,,Katarzyna PM,Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 207.",sier,Wieruszów,Ter. wieluńskie,Gniezno,Gniezno,Wieruszów,świątynia pomocnicza
12 338,Pereweredów,,,wieś,dr,s,,WnNMP,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 287.",woł,,,Łuck,Kijów-Wilno,,świątynia główna
16 618,Sokolniki,,,wieś,dr,k,,Mikołaj Bp,Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 206.",sier,Wieruszów,Ter. wieluńskie,Gniezno,Gniezno,,świątynia główna
16 726,Ostrówek,,,wieś,dr,s,,Wawrzyniec M,Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 207.",sier,Wieruszów,Ter. wieluńskie,Gniezno,Gniezno,Cieszęcin,świątynia pomocnicza
16 506,Cieszęcin,,,wieś,dr,s,,Wojciech Bp,Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 206.",sier,Wieruszów,Ter. wieluńskie,Gniezno,Gniezno,,świątynia główna
16 662,Bobrowniki,,,wieś,dr,,,Barbara PM,Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 467.",sier,Opatów,Wrocław,Wrocław,Rzym,Doruchów,świątynia pomocnicza
16 792,Wieruszów,,Wieruszów Stary,miasto,dr,,,Mikołaj Bp,Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 207.",sier,Wieruszów,Ter. wieluńskie,Gniezno,Gniezno,Wieruszów,świątynia pomocnicza
11 872,Klitenka Mała,,,wieś,dr,s,,NarJana Ch,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 279.",woł,,,Łuck,Kijów-Wilno,,świątynia główna
19 164,Jurowa,,"Jurów, Jarowa, Jurówka",wieś,dr,s,,PPańskie,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 111 (Jurów); Socjografia, s. 97 (Jurówka).",kij,Barasze,Kijów,Kijów-Wilno,Kijów-Wilno,,świątynia główna
19 526,Piwnie,,,wieś,dr,s,,Jan Chryzostom,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 131; Socjografia, s. 145.",kij,Pawołocz,Kijów,Kijów-Wilno,Kijów-Wilno,,świątynia główna
22 800,Wieruszów,,Wieruszów Stary,miasto,,,zak,Św. Duch,Kościół katolicki ob. łacińskiego,Paulini,"Litak 1996, s. 525.",sier,Wieruszów,Ter. wieluńskie,Gniezno,Gniezno,,świątynia pomocnicza
16 753,Słupia pod Kępnem,,Słupia,wieś,dr,,,Wszyscy Św,Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 467 (Słupia).",sier,Opatów,Wrocław,Wrocław,Rzym,Opatów,świątynia pomocnicza
933,Donaborów,,,wieś,dr,k,,Marcin Bp,Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 466.",sier,Opatów,Wrocław,Wrocław,Rzym,,świątynia główna
886,Bukownica,,,wieś,mr,d,,Jakub Mn Ap,Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 466.",sier,Opatów,Wrocław,Wrocław,Rzym,,świątynia główna
1 393,Trzcinica,,,wieś,dr,s,,"Stanisław Bp, Jadwiga Wd",Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 467.",sier,Opatów,Wrocław,Wrocław,Rzym,,świątynia główna
16 762,Sulejów,,,miasto,mr,,kłs,Stanisław Bp,Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 194.",sier,Tuszyn,Łęczyca,Gniezno,Gniezno,Sulejów,świątynia pomocnicza
22 782,Piotrków,,Piotrków Trybunalski,miasto,,,zak,Franciszek Ksawery,Kościół katolicki ob. łacińskiego,Pijarzy,"Litak 1996, s. 526.",sier,Tuszyn,Łęczyca,Gniezno,Gniezno,,świątynia pomocnicza
16 733,Piotrków,,Piotrków Trybunalski,miasto,mr,,,NawNMP,Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 194.",sier,Tuszyn,Łęczyca,Gniezno,Gniezno,Piotrków Trybunalski,świątynia pomocnicza
16 736,Postękalice,,,wieś,,,,"Św. Trójca, WnNMP",Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 194 (Św. Trójca, 1759; WnNMP, 1787).",sier,Tuszyn,Łęczyca,Gniezno,Gniezno,Bogdanów,świątynia pomocnicza
16 528,Górka Pabjanicka,,Górka Pabianicka,wieś,dr,d,,"Marcin Bp, Maria Magdalena",Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 199 (Górka Pabianicka).",sier,Lutomiersk,Uniejów,Gniezno,Gniezno,,świątynia główna
16 585,Pabjanice,,Pabianice,miasto,mr,d,,"Mateusz Ap, Wawrzyniec M",Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 199.",sier,Lutomiersk,Uniejów,Gniezno,Gniezno,,świątynia główna
14 345,Koźle,,,wieś,dr,s,,Stefan,Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 195 (Szczepan).",łęcz,Zgierz,Łęczyca,Gniezno,Gniezno,,świątynia główna
14 331,Dobra,,,miasto,dr,s,,"Dorota PM, Jan Ch",Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 195.",łęcz,Zgierz,Łęczyca,Gniezno,Gniezno,,świątynia główna
14 357,Mileszki,,,wieś,dr,s,,Dorota PM,Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 195.",łęcz,Zgierz,Łęczyca,Gniezno,Gniezno,,świątynia główna
14 379,Stryków,,,miasto,dr,s,,Marcin Bp,Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 195.",łęcz,Zgierz,Łęczyca,Gniezno,Gniezno,,świątynia główna
14 322,Bratoszewice,,,wieś,mr,s,,Augustyn Bp,Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 195.",łęcz,Zgierz,Łęczyca,Gniezno,Gniezno,,świątynia główna
14 399,Chojny,,,wieś,dr,,,WnNMP,Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 195.",łęcz,Zgierz,Łęczyca,Gniezno,Gniezno,Mileszki,świątynia pomocnicza
14 423,Zgierz,,,miasto,dr,mk,kłs,Wawrzyniec M,Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 195.",łęcz,Zgierz,Łęczyca,Gniezno,Gniezno,Zgierz,świątynia pomocnicza
16 610,Rzgów,,,miasto,mr,d-s,,Stanisław Bp,Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 194.",sier,Tuszyn,Łęczyca,Gniezno,Gniezno,,świątynia główna
16 659,Złoczew,,,miasto,mr,s,,Andrzej Ap,Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 204.",sier,Warta,Uniejów,Gniezno,Gniezno,,świątynia główna
16 669,Burzenin,,,miasto,,,kłs,Św. Duch,Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 204.",sier,Warta,Uniejów,Gniezno,Gniezno,Burzenin,świątynia pomocnicza
16 722,Niechmirów,,,wieś,,,,,Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 204.",sier,Warta,Uniejów,Gniezno,Gniezno,Stolec,świątynia pomocnicza
16 786,Widawa,,Widawa-Piasek,miasto,dr,,kłs,Św. Duch,Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 202.",sier,Szadek,Uniejów,Gniezno,Gniezno,Widawa,świątynia pomocnicza
16 494,Brzeźnio,,Brzeźno,wieś,mr,s,,Idzi O,Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 203 (Brzeźno).",sier,Warta,Uniejów,Gniezno,Gniezno,,świątynia główna
12 827,Koblin,,,wieś,,s,,,Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 389.",woł,Dubno,Łuck,Łuck,Lwów,,świątynia główna
11 968,Kruchenicze,,Kruchynicze,wieś,,,,,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 320.",woł,,Włodzimierz,Włodzimierz,Kijów-Wilno,,świątynia główna
11 576,Brażyńce,,,wieś,dr,s,,PPańskie,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 274; Kondratiuk, Dżereła z istorii, 1791-1792 r. (dek. Ostropol)",woł,,,Łuck,Kijów-Wilno,,świątynia główna
3 178,Winniczki,,,wieś,,,obsł. zak,NPNMP,Kościół katolicki ob. łacińskiego,Franciszkanie konwentualni,"Litak 1996, s. 377.",rus,Lwów,Lwów,Lwów,Lwów,Winniki,świątynia pomocnicza
2 713,Biłka Szlachecka,,,wieś,mr,s,,"Jerzy M, Wojciech Bp",Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 376.",rus,Lwów,Lwów,Lwów,Lwów,,świątynia główna
4 674,Siemikowce,,,wieś,dr,d,,ZmPańskie,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 205 (s); Skoczylas, Oficjalat Halicz, s. 10.",rus,Halicz,Halicz,Lwów,Kijów-Wilno,,świątynia główna
2 745,Czyszki,,,wieś,mr,d,obsł. zak,Leonard O,Kościół katolicki ob. łacińskiego,Franciszkanie konwentualni,"Litak 1996, s. 376, 509; Flaga, Zakony męskie, s. 90 (parafię obsługują franciszkanie ze Lwowa).",rus,Lwów,Lwów,Lwów,Lwów,,świątynia główna
6 161,Czułowice,,,wieś,dr,s,,Filip Ap,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 191.",rus,Szczerzec,Lwów,Lwów,Kijów-Wilno,,świątynia główna
4 217,Szczerzec,,,miasto,mr,k,,NarNMP,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 192 (s); Skoczylas, Oficjalat Lwów, s. 151 (""Nagórna"").",rus,Szczerzec,Lwów,Lwów,Kijów-Wilno,,świątynia główna
6 154,Klicko,,,wieś,dr,s,,WnNMP,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 191; Skoczylas, Niedatowanyj rejestr, s. 545; Duh, Pawlyszyn, Spis parafii 1782 r. (dek. Horożanna); Skoczylas, Oficjalat Lwów, s. 148.",rus,Szczerzec,Lwów,Lwów,Kijów-Wilno,,świątynia główna
15 328,Starzyno,,,wieś,mr,d,,"Michał A, Jan Ch",Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 340.",pom,Puck,Gdańsk,Włocławek,Gniezno,Mechowo,świątynia pomocnicza
15 294,Mierzeszyn,,,wieś,mr,k,,Bartłomiej Ap,Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 338.",pom,Gdańsk,Gdańsk,Włocławek,Gniezno,Gdańsk,świątynia pomocnicza
15 334,Szemud,Szynwald,,wieś,dr,k,,Mikołaj Bp,Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 338.",pom,Gdańsk,Gdańsk,Włocławek,Gniezno,Kielno,świątynia pomocnicza
3 725,Kropielniki,,Kropiwniki,wieś,dr,s,,Jerzy M,Kościół katolicki ob. greckiego,,"Budzyński, Ludność, II, s. 200; Kołbuk 1998, s. 262.",rus,Sądowa Wisznia,,Przemyśl,Kijów-Wilno,,świątynia główna
3 150,Głębokie,,,wieś,dr,,,NarNMP,Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 398.",rus,Sanok,Brzozów,Przemyśl,Lwów,Rymanów,świątynia pomocnicza
2 885,Mrzygłód,,Tyrawa,miasto,mr,k,,"Salwator, RozAp",Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 397.",rus,Sanok,Brzozów,Przemyśl,Lwów,,świątynia główna
5 287,Bednarów,,,wieś,dr,s,,OfNMP,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 204.",rus,Halicz,Halicz,Lwów,Kijów-Wilno,,świątynia główna
3 455,Cząstkowice,,,wieś,,s,,OpNMP,Kościół katolicki ob. greckiego,,"Budzyński, Ludność, II, s. 111; Kołbuk 1998, s. 257.",rus,Pruchnik,,Przemyśl,Kijów-Wilno,,świątynia główna
3 558,Halicz,,Załukiew,miasto,dr,k,,ZmPańskie,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 204; Skoczylas, Oficjalat Halicz, s. 8 (przedmieście).",rus,Halicz,Halicz,Lwów,Kijów-Wilno,,świątynia główna
5 313,Kryłos,,,wieś,mr,d,"kat, zak",WnNMP,Kościół katolicki ob. greckiego,Bazylianie,"Kołbuk 1998, s. 205, 351; Duh, Pawlyszyn, Spis parafii 1782 r. (kościół katedralny i zakonny jako jeden).",rus,Halicz,Halicz,Lwów,Kijów-Wilno,,świątynia główna
5 296,Kurypów,,Kuripów,wieś,dr,s,,Prakseda PM,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 205.",rus,Halicz,Halicz,Lwów,Kijów-Wilno,,świątynia główna
6 090,Branówka,,,wieś,dr,s,,Prakseda PM,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 216 (dek. Uście); Skoczylas, Niedatowanyj rejestr, s. 567; Duh, Pawlyszyn, Spis parafii 1782 r.; Skoczylas, Oficjalat Halicz, s. 7.",rus,Halicz,Halicz,Lwów,Kijów-Wilno,,świątynia główna
4 683,Tustań,,,wieś,dr,k,,Św. Trójca,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 205 (s); Skoczylas, Oficjalat Halicz, s. 10.",rus,Halicz,Halicz,Lwów,Kijów-Wilno,,świątynia główna
12 809,Białozórka,,Białozorka,miasto,mr,s,,ZwNMP,Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 392 (Białozorka).",woł,Zbaraż,Łuck,Łuck,Lwów,,świątynia główna
16 497,Burzenin,,,miasto,mr,s,,"Wojciech, Stanisław BBp",Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 203.",sier,Warta,Uniejów,Gniezno,Gniezno,,świątynia główna
16 787,Widawa,,Widawa-Piasek,miasto,dr,s,,Roch W,Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 202 (Widawa-Piasek).",sier,Szadek,Uniejów,Gniezno,Gniezno,Widawa,świątynia pomocnicza
16 785,Widawa,,Widawa-Piasek,miasto,,,,Wojciech Bp,Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 202.",sier,Szadek,Uniejów,Gniezno,Gniezno,Widawa,świątynia pomocnicza
22 796,Wieluń,,,miasto,,,zak,Boże Ciało,Kościół katolicki ob. łacińskiego,Augustianie eremici,"Litak 1996, s. 491.",sier,Ruda,Ter. wieluńskie,Gniezno,Gniezno,,świątynia pomocnicza
11 926,Żołoby,,,wieś,dr,s,,Św. Trójca,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 296.",woł,,,Łuck,Kijów-Wilno,,świątynia główna
3 035,Załoźce,,"Załoźce Stare, Załoźce Nowe",miasto,mr,s,,"Jakub W Ap, Stanisław Bp",Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 390.",rus,Krzemieniec,Łuck,Łuck,Lwów,,świątynia główna
5 388,Kropiwnik,,,wieś,dr,k,,Mikołaj Bp,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 211 (dek. Perehińsko); Skoczylas, Oficjalat Halicz, s. 18.",rus,Kałusz,Halicz,Lwów,Kijów-Wilno,,świątynia główna
6 049,Przewoziec,,,wieś,dr,k,,NarPańskie,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 217 (s); Skoczylas, Oficjalat Halicz, s. 19.",rus,Kałusz,Halicz,Lwów,Kijów-Wilno,,świątynia główna
5 979,Tomaszowce,,,wieś,dr,s,,Jan Ew,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 217 (NarPańskie); Skoczylas, Niedatowanyj rejestr, s. 569; Duh, Pawlyszyn, Spis parafii 1782 r. (pomija tę cerkiew); Skoczylas, Oficjalat Halicz, s. 20.",rus,Kałusz,Halicz,Lwów,Kijów-Wilno,,świątynia główna
4 339,Wojniłów,,Uniłów,miasto,dr,s,,NarNMP,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 218; Skoczylas, Oficjalat Halicz, s. 21 (cerkiew ""Noworyńska"").",rus,Kałusz,Halicz,Lwów,Kijów-Wilno,,świątynia główna
4 338,Wojniłów,,Uniłów,miasto,dr,d,,NarPańskie,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 218; Skoczylas, Oficjalat Halicz, s. 21 (cerkiew przedmiejska).",rus,Kałusz,Halicz,Lwów,Kijów-Wilno,,świątynia główna
6 560,Hubinek,,,wieś,dr,k,,Prakseda PM,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 309.",beł,Tomaszów,Bełz,Chełm,Kijów-Wilno,,świątynia główna
6 814,Teniatyska,,,wieś,dr,k,,Demetriusz M,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 307.",beł,Potylicz,Bełz,Chełm,Kijów-Wilno,,świątynia główna
6 572,Szlatyn,,,wieś,dr,s,,Prakseda PM,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 310.",beł,Tomaszów,Bełz,Chełm,Kijów-Wilno,,świątynia główna
5 575,Pójło,,,wieś,dr,k,,Demetriusz M,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 212 (dek. Perehińsko); Skoczylas, Niedatowanyj rejestr, s. 574; Duh, Pawlyszyn, Spis parafii 1782 r.; Skoczylas, Oficjalat Halicz, s. 34 (Dolna).",rus,Rożniatów,Halicz,Lwów,Kijów-Wilno,,świątynia główna
6 727,Ratyczów,,,wieś,dr,s,,Michał A,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 304.",beł,Tyszowce,Chełm,Chełm,Kijów-Wilno,,świątynia główna
12 767,Wojnica,,,wieś,dr,s,,Św. Trójca,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 294.",woł,,,Łuck,Kijów-Wilno,,świątynia główna
16 677,Dąbrowa,,,wieś,mr,,,Wawrzyniec M,Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 206.",sier,Ruda,Ter. wieluńskie,Gniezno,Gniezno,Wieluń,świątynia pomocnicza
16 597,Raczyn,,,wieś,dr,s,,Mikołaj Bp,Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 205.",sier,Ruda,Ter. wieluńskie,Gniezno,Gniezno,,świątynia główna
16 604,Rudlice,,,wieś,dr,s,,Mikołaj Bp,Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 206.",sier,Ruda,Ter. wieluńskie,Gniezno,Gniezno,,świątynia główna
5 594,Wistowa,,,wieś,dr,k,,NarPańskie,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 212 (dek. Perehińsko); Skoczylas, Oficjalat Halicz, s. 20.",rus,Kałusz,Halicz,Lwów,Kijów-Wilno,,świątynia główna
12 007,Kuszlin,,,wieś,dr,s,,OpNMP,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 281.",woł,,,Łuck,Kijów-Wilno,,świątynia główna
11 566,Borszczówka,,"Borszczówka, k. Bazalii",wieś,dr,s,,Łukasz Ew,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 274.",woł,,,Łuck,Kijów-Wilno,,świątynia główna
3 656,Kałusz,,,miasto,dr,k,,ZmPańskie,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 211 (dek. Perehińsko); Skoczylas, Oficjalat Halicz, s. 17 (cerkiew przedmiejska).",rus,Kałusz,Halicz,Lwów,Kijów-Wilno,,świątynia główna
3 019,Wojniłów,,Uniłów,miasto,,s,,Św. Trójca,Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 374.",rus,Żydaczów,Halicz,Lwów,Lwów,,świątynia główna
5 394,Podhorki,,,wieś,dr,s,,ObjPańskie,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 211 (dek. Perehińsko); Skoczylas, Niedatowanyj rejestr, s. 574; Duh, Pawlyszyn, Spis parafii 1782 r. (OczNMP); Skoczylas, Oficjalat Halicz, s. 34.",rus,Rożniatów,Halicz,Lwów,Kijów-Wilno,,świątynia główna
6 107,Dorohów,,,wieś,dr,s,,ZmPańskie,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 217; Skoczylas, Niedatowanyj rejestr, s. 569; Duh, Pawlyszyn, Spis parafii 1782 r. (NarPańskie); Skoczylas, Oficjalat Halicz, s. 16.",rus,Kałusz,Halicz,Lwów,Kijów-Wilno,,świątynia główna
18 004,Kajetanówka,,"Kajetanówka, k. Bałty",wieś,dr,s,,,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 111; Socjografia, s. 50.",brac,Bałta,Kijów,Kijów-Wilno,Kijów-Wilno,,świątynia główna
9 167,Radomyśl nad Sanem,,,miasto,dr,,,NMP,Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 259.",lub,Urzędów,Zawichost,Kraków,Gniezno,Radomyśl,świątynia pomocnicza
6 108,Dubowica,,,wieś,dr,s,,Michał A,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 217; Skoczylas, Oficjalat Halicz, s. 16.",rus,Kałusz,Halicz,Lwów,Kijów-Wilno,,świątynia główna
6 106,Dołżka,,,wieś,dr,s,,Sobór Jana Ch,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 217; Duh, Pawlyszyn, Spis parafii 1782 r.; Budzyński, Kresy, s. 63 (uważa Dołżkę k. Wojniłowa i Dołżkę k. Bolechowa za jedną miejscowość, przy czym na mapie, s. 47 umieszcza dwie odrębne wsi o nazwie Dołżka); Skoczylas, Oficjalat Halicz, s. 16 (pomija tę cerkiew).",rus,Kałusz,Halicz,Lwów,Kijów-Wilno,,świątynia główna
22 790,Kłocko,,,wieś,dr,,,"Roch W, Walenty M",Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 204.",sier,Warta,Uniejów,Gniezno,Gniezno,Sieradz,świątynia pomocnicza
16 529,Grabno,,,wieś,dr,s,,"Wacław Kr, Mikołaj Bp",Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 201.",sier,Szadek,Uniejów,Gniezno,Gniezno,,świątynia główna
8 489,Kaszów,,,wieś,dr,s,,Jan Ch,Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 189.",san,Przytyk,Kurzelów,Gniezno,Gniezno,,świątynia główna
6 096,Dołha Wojniłowska,,"Dołha Górna, Dołha Dolna",wieś,dr,s,,Mikołaj Bp,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 217 (Dołhe Dolne); Duh, Pawlyszyn, Spis parafii 1782 r.; Skoczylas, Oficjalat Halicz, s. 16.",rus,Kałusz,Halicz,Lwów,Kijów-Wilno,,świątynia główna
18 196,Łukanówka,,,wieś,dr,k,,PKrzyża Św,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 121 (przynależność dekanalna wątpliwa).",brac,Hołowanieskie,Kijów,Kijów-Wilno,Kijów-Wilno,,świątynia główna
