ob_id,name,province,s_province,pl_type,pl_name,pl_name_v,pal_name,diocese,kind,title,comment,source,pl_name_de,category
14 976,Paulini - Ordo Fratrum Sancti Pauli Primi Eremitae,polska,,miasto,Warszawa,,maz,Poznań,konw,Św. Duch,,"ANV, vol. 122, k. 331-332; Summarium conventuum
Ordinis Monachorum Sancti Pauli Primi Eremitae in Provincia Polona
existentium cum titulis ecclesiarum, cura animarum, dioecesi, palatinatu,
terra, districtu, oppido, villa, distantia, numero sacerdotum, clericorum,
concionatorum, professorum, confessariorum, capellanorum concriptum
A.D. 1773 diebus Decembris. Opr.: ZM, s. 272-273; Flaga, Zakony,
s. 128-129.",,m
14 966,Karmelici trzewiczkowi - Ordo Fratrum Beatae Mariae Virginis de Monte Carmelo,wielkopolska Przenajświętszego Sakramentu,,miasto,Warszawa-Leszno,,maz,Poznań,konw,NarNMP,,"ANV, vol. 114, k. 25: Status Provinciae Maioris Poloniae
Ordinis Carmelitarum Calceatorum Reformatorum sub titulo Sanctissimi
Sacramenti A.D. 1773 die 1 Decembris conscriptus et porrectus. Ponadto
tamże, k. 26-29: Informatio de proventibus et expensis conventuum Provinciae
Maioris Poloniae Sanctissimi Sacramenti Ordinis Fratrum BMV
de Monte Carmelo Strictioris Observantiae intra limites Regni existentium
[...] A.D. 1775 die vero 7 Septembris [...] consignata. Opr.: ZM,
s. 262; Flaga, Zakony, s. 121-124.",,m
14 967,Komuniści (Bartoszkowie) - Institutum Sacerdotum Saecularium in Communi Viventium,Domy w Polsce,,miasto,Góra Kalwaria,,maz,Poznań,"prep, par.",Św. Krzyż,,"ZM, s. 266 (tamże, podstawa źródłowa). Opr.: M. Brudzisz,
Ważniejsze placówki księży komunistów w Polsce w r. 1773, „Sprawozd.
TNKUL”, nr 16, 1968, s. 325-329; ZM, s. 265-266.",,m
14 968,Komuniści (Bartoszkowie) - Institutum Sacerdotum Saecularium in Communi Viventium,Domy w Polsce,,wieś,Rokitno,,maz,Poznań,"prep, par.",Jakub W Ap,,"ZM, s. 266 (tamże, podstawa źródłowa). Opr.: M. Brudzisz,
Ważniejsze placówki księży komunistów w Polsce w r. 1773, „Sprawozd.
TNKUL”, nr 16, 1968, s. 325-329; ZM, s. 265-266.",,m
14 969,Komuniści (Bartoszkowie) - Institutum Sacerdotum Saecularium in Communi Viventium,Domy w Polsce,,miasto,Warszawa,,maz,Poznań,"koleg. Wikariuszy przy kol, semin.",Jan Ch,,"ZM, s. 266 (tamże, podstawa źródłowa). Opr.: M. Brudzisz,
Ważniejsze placówki księży komunistów w Polsce w r. 1773, „Sprawozd.
TNKUL”, nr 16, 1968, s. 325-329; ZM, s. 265-266.",,m
14 970,Marianie - Congregatio Polona Clericorum Regularium Marianorum Immaculatae Conceptionis Beatae Virginis Mariae,Kongregacja polska NPNMP,,wieś,Goźlin Górny,,maz,Poznań,konw,NMPB,,"ANV, vol. 120, k. 32-32v: Synopsis domorum et religiosorum
Ordinis Patrum Marianorum sub titulo Immaculatae Conceptionis
Beatissimae V. Mariae Deo famulantium ad requisitionem [...] domini
Nuntii Apostolici ex tabula generali descripta atque conscripta A.D. 1773
die 19 Decembris. Opr. ZM, s. 268; Flaga, Zakony, s. 125.",,m
14 971,Marianie - Congregatio Polona Clericorum Regularium Marianorum Immaculatae Conceptionis Beatae Virginis Mariae,Kongregacja polska NPNMP,,miasto,Góra Kalwaria,,maz,Poznań,konw,Wieczerza Pańska,,"ANV, vol. 120, k. 32-32v: Synopsis domorum et religiosorum
Ordinis Patrum Marianorum sub titulo Immaculatae Conceptionis
Beatissimae V. Mariae Deo famulantium ad requisitionem [...] domini
Nuntii Apostolici ex tabula generali descripta atque conscripta A.D. 1773
die 19 Decembris. Opr. ZM, s. 268; Flaga, Zakony, s. 125.",,m
14 972,Marianie - Congregatio Polona Clericorum Regularium Marianorum Immaculatae Conceptionis Beatae Virginis Mariae,Kongregacja polska NPNMP,,wieś,Skorzec,,maz,Poznań,konw,NPawła Ap,,"ANV, vol. 120, k. 32-32v: Synopsis domorum et religiosorum
Ordinis Patrum Marianorum sub titulo Immaculatae Conceptionis
Beatissimae V. Mariae Deo famulantium ad requisitionem [...] domini
Nuntii Apostolici ex tabula generali descripta atque conscripta A.D. 1773
die 19 Decembris. Opr. ZM, s. 268; Flaga, Zakony, s. 125.",,m
14 973,Misjonarze - Congregatio Sacerdotum Saecularium Missionis,polska,,miasto,Warszawa,,maz,Poznań,"semin. zewn. i wewn., misje, par.",Św. Krzyż,,"ANV, vol. 142, k. 134, 1761 r. (Oświej); vol. 122, k. 311-
311v: Tabella omnium domorum Congregationis Sacerdotum Missionis
in Regno Poloniae ac provinciis ei annexis aut ab recens avulsis existentium
exhibens ordine alphabetico loca earundem domorum, numerum
personarum eas incolentium ac functiones, quae in illis exerceri solent
– z końca 1773 r. Tamże k. 313: Domus Congregationis Missionis in Polonia
1773. Opr.: ZM, s. 269-270; Flaga, Zakony, s. 126-127; vol. 142,
k. 134, 1761 r. (Oświej).",,m
14 974,Misjonarze - Congregatio Sacerdotum Saecularium Missionis,polska,,miasto,Warszawa,,maz,Poznań,szp. Gener.,Dzieciatko Jezus,,"ANV, vol. 142, k. 134, 1761 r. (Oświej); vol. 122, k. 311-
311v: Tabella omnium domorum Congregationis Sacerdotum Missionis
in Regno Poloniae ac provinciis ei annexis aut ab recens avulsis existentium
exhibens ordine alphabetico loca earundem domorum, numerum
personarum eas incolentium ac functiones, quae in illis exerceri solent
– z końca 1773 r. Tamże k. 313: Domus Congregationis Missionis in Polonia
1773. Opr.: ZM, s. 269-270; Flaga, Zakony, s. 126-127; vol. 142,
k. 134, 1761 r. (Oświej).",,m
14 975,Paulini - Ordo Fratrum Sancti Pauli Primi Eremitae,polska,,wieś,Łęczeszyce,,maz,Poznań,"par., konw",WnNMP,,"ANV, vol. 122, k. 331-332; Summarium conventuum
Ordinis Monachorum Sancti Pauli Primi Eremitae in Provincia Polona
existentium cum titulis ecclesiarum, cura animarum, dioecesi, palatinatu,
terra, districtu, oppido, villa, distantia, numero sacerdotum, clericorum,
concionatorum, professorum, confessariorum, capellanorum concriptum
A.D. 1773 diebus Decembris. Opr.: ZM, s. 272-273; Flaga, Zakony,
s. 128-129.",,m
14 977,Pijarzy - Ordo Clericorum Regularium Pauperum Matris Dei Scholarum Piarum; Ordo Scholarum Piarum,polska,,miasto,Warszawa,,maz,Poznań,koleg. król.,Prym i Felicjan MM,,"ANV, vol. 124, k. 2-4: Elenchus collegiorum ac religiosorum
Scholarum Piarum Provinciae Polonae – z 6 października 1773 r.
Opr.: ZM, s. 276-277; Flaga, Zakony, s. 131-133.",,m
14 979,Pijarzy - Ordo Clericorum Regularium Pauperum Matris Dei Scholarum Piarum; Ordo Scholarum Piarum,polska,,miasto,Szczuczyn,,maz,Płock,"koleg., filia",Imię NMP,par. Wąsocz,"ANV, vol. 124, k. 2-4: Elenchus collegiorum ac religiosorum
Scholarum Piarum Provinciae Polonae – z 6 października 1773 r.
Opr.: ZM, s. 276-277; Flaga, Zakony, s. 131-133.",,m
17 465,Kanonicy regularni od pokuty (Markowie) - Ordo Canonicorum Regularium Beatorum Martyrum de Poenitentia,litewska,,miasto,Smołwy,,wil,Wilno,"rez, par.","Jan Ch, Jan Ew",,"ANV, vol. 112, k. 487-540v: Canonici Regolari sotto il
titolo de Beati Martiri della Penitenza [...]. Opr.: ZM, s. 249-250.",,m
14 980,Pijarzy - Ordo Clericorum Regularium Pauperum Matris Dei Scholarum Piarum; Ordo Scholarum Piarum,polska,,miasto,Warszawa,,maz,Poznań,koleg. szlach.,,kła nie było,"ANV, vol. 124, k. 2-4: Elenchus collegiorum ac religiosorum
Scholarum Piarum Provinciae Polonae – z 6 października 1773 r.
Opr.: ZM, s. 276-277; Flaga, Zakony, s. 131-133.",,m
14 981,Reformaci - Ordo Fratrum Minorum Strictioris Observantiae Reformatorum,pruska,,miasto,Pułtusk,,maz,Płock,konw,Józef OblNMP,,"ANV, vol. 122, k. 28-28v: Schema Provinciae Reformatae
Marianae in Prussia – z początku 1774 r. Opr.: ZM, s. 282; Flaga, Zakony,
s. 138-139.",,m
14 982,Reformaci - Ordo Fratrum Minorum Strictioris Observantiae Reformatorum,pruska,,miasto,Siennica,,maz,Poznań,konw,OfNMP,,"ANV, vol. 122, k. 28-28v: Schema Provinciae Reformatae
Marianae in Prussia – z początku 1774 r. Opr.: ZM, s. 282; Flaga, Zakony,
s. 138-139.",,m
14 983,Reformaci - Ordo Fratrum Minorum Strictioris Observantiae Reformatorum,pruska,,wieś,Zaręby Kościelne,,maz,Płock,rez,Imię Jezus,,"ANV, vol. 122, k. 28-28v: Schema Provinciae Reformatae
Marianae in Prussia – z początku 1774 r. Opr.: ZM, s. 282; Flaga, Zakony,
s. 138-139.",,m
14 984,Reformaci - Ordo Fratrum Minorum Strictioris Observantiae Reformatorum,wielkopolska św. Antoniego z Padwy,,miasto,Warszawa,,maz,Poznań,konw,Antoni Pad,,"ANV, vol. 122, k. 3-12v: Tabula patrum et fratrum Reformatorum
Almae Provinciae Maioris Poloniae S. Antonii Padvani in
capitulo Chocensi celebrato die 16 Julii A.D. 1773 disposita. Opr.: ZM,
284-285; Flaga, Zakony, s. 143-144.",,m
14 986,Trynitarze - Ordo Sanctissimae Trinitatis de Redemptione Captivorum,polska św. Joachima,,miasto,Warszawa-Solec,,maz,Poznań,rez,Św. Trójca,,"ANV, vol. 124, k. 377: Series domorum in Provincia
s. Joachim
Ordinis Sanctissimae Trinitatis de Redemptione Captivorum
sub dominio Reipublicae Polonae existentium cum numero personarum,
earum officiis, functionibus ad stylum S. Nunciaturae Varsaviensis praescriptum
fideliter descripta mense Januario 1774. Opr.: J. A. Wadowski,
Kościoły lubelskie. Wydanie drugie. Reprint. Norbertinum, Lublin
2004, s. 37, 96 (Lublin – Trynitarze); ZM, s. 286-287; Flaga, Zakony,
s. 145‑147.",,m
15 119,Benedyktyni - Ordo Sancti Benedicti,Kongregacja polska Św. Krzyża,,miasto,Płock,,pł,Płock,op,Wojciech Bp,,"ANV, vol. 111, k. 2-3v: Status monasteriorum Ordinis
S. Patris Benedicti in Regno Poloniae et Magno Ducatu Lithuaniae A.D.
1774 (z września); ANV, vol. 136: Designatio monasteriorum et cleri regularis
in dioecesi Vratislaviensi ditionis Regio-Borussicae – z września
1774 r. Opr.: Nowacki, II, s. 412 (Dalewo), s. 528 (Chojnata), s. 352, 413
(Gostyń Stary), s. 432 (Górka Duchowna), s. 353 (Jeziorka), s. 414 (Kiszewo),
s. 412, 756 (Lubin), 352 (Przybyszew); ZM, s. 189-190; Flaga,
Zakony, s. 48-49.",,m
15 120,Franciszkanie obserwanci (Bernardyni) - Ordo Fratrum Minorum de Observantia,wielkopolska,kustodia warszawska,wieś,Ratowo,,pł,Płock,konw,Antoni Pad,,"ANV, vol. 121, k. 41-73: Katalog osobowy zakonników
według konwentów i prezydencji w dwóch kustodiach prowincji wielkopolskiej
– zapewne z końca 1773 r. bez ogólnego tytułu oraz tamże, k. 79:
sporządzona na tej podstawie przez G. Garampiego tabela bez tytułu.
Opr.: ZM, s. 195-197; Flaga, Zakony, s. 58-61.",,m
15 121,Dominikanie - Ordo Predicatorum,polska,,miasto,Płock,,pł,Płock,konw,Św. Trójca,,"ANV, vol. 123, k. 195-195v: Tabella varias in columnas
distributa in qua omnia et singula coenobia Provinciae Poloniae Ordinis
Praedicatorum recensentur, dioeceses, palatinatus, districtus, terrestres,
in quibus sunt, adnotantur eorumque religiosae personae, sacerdotes praesertim
cum suis muniis, respective indicantur – zapewne z końca 1773
lub początku 1774 r. Opr.: ZM, s. 209-210; Flaga, Zakony, s. 74-75.",,m
15 122,Jezuici - Societas Jesu,mazowiecka,,miasto,Płock,,pł,Płock,koleg.,Michał A,,"Catalogus personarum et officiorum Provinciae Masoviae
Societatis Jesu ex anno 1772 in annum 1773, Nesvisii b.r. Typis Radzivillanis
Collegii Societatis Jesu. Opr.: ZM, s. 222-234; Flaga, Zakony,
s. 102-105; EWJ.",,m
15 123,Jezuici - Societas Jesu,mazowiecka,,miasto,Żuromin,,pł,Płock,"misja, filia",,par. Lubowidz,"Catalogus personarum et officiorum Provinciae Masoviae
Societatis Jesu ex anno 1772 in annum 1773, Nesvisii b.r. Typis Radzivillanis
Collegii Societatis Jesu. Opr.: ZM, s. 222-234; Flaga, Zakony,
s. 102-105; EWJ.",,m
15 124,Kanonicy regularni laterańscy - Canonici Regularis Lateranensis,Kongregacja czerwińska,,wieś,Skołatowo,,pł,Płock,"prep, par.",10 Tys MM,,"ANV, vol. 112, k. 321-364: Memoire varie intorno al monastero
Cervenense, k. 368-431v: Memoire spettanti alla prepositura di
Blonie appartenente al monastero Cervenense; ANV, vol. 2, k. 131v-134,
Cervenses abbates. Opr.: ZM, s. 241-242, tam też (s. 242) opinia H. Rybusa
co do przynależności placówki w Wągrowcu do kongregacji czerwińskiej.",,m
15 125,Karmelici trzewiczkowi - Ordo Fratrum Beatae Mariae Virginis de Monte Carmelo,wielkopolska Przenajświętszego Sakramentu,,miasto,Płońsk,,pł,Płock,konw,NPNMP,,"ANV, vol. 114, k. 25: Status Provinciae Maioris Poloniae
Ordinis Carmelitarum Calceatorum Reformatorum sub titulo Sanctissimi
Sacramenti A.D. 1773 die 1 Decembris conscriptus et porrectus. Ponadto
tamże, k. 26-29: Informatio de proventibus et expensis conventuum Provinciae
Maioris Poloniae Sanctissimi Sacramenti Ordinis Fratrum BMV
de Monte Carmelo Strictioris Observantiae intra limites Regni existentium
[...] A.D. 1775 die vero 7 Septembris [...] consignata. Opr.: ZM,
s. 262; Flaga, Zakony, s. 121-124.",,m
15 126,Misjonarze - Congregatio Sacerdotum Saecularium Missionis,polska,,miasto,Mława,,pł,Płock,"filia, misje",Wawrzyniec M,par. Mława,"ANV, vol. 142, k. 134, 1761 r. (Oświej); vol. 122, k. 311-
311v: Tabella omnium domorum Congregationis Sacerdotum Missionis
in Regno Poloniae ac provinciis ei annexis aut ab recens avulsis existentium
exhibens ordine alphabetico loca earundem domorum, numerum
personarum eas incolentium ac functiones, quae in illis exerceri solent
– z końca 1773 r. Tamże k. 313: Domus Congregationis Missionis in Polonia
1773. Opr.: ZM, s. 269-270; Flaga, Zakony, s. 126-127; vol. 142,
k. 134, 1761 r. (Oświej). W źródle: „cum alia ecclesia affiliata”.",,m
15 344,Augustianie Eremici - Ordo Eremitarum Santi Augustini,polska,,miasto,Chojnice,,pom,Gniezno,konw,WnNMP,,"Źródła i opr. do wszystkich zakonów w Rzeczypospolitej i na Śląsku:
ZM; Janicka-Olczakowa, Zakony żeńskie; Flaga, Zakony; Marecki,
Zakony. ANV, vol. 107, k. 38: Tabula Provinciae Polonae Ordinis Eremitarum Sancti Patris Augustini, oraz tamże, k. 39-46 (bez tytułu wykaz konwentów augustiańskich w ramach diecezji z listami imiennymi zakonników. Opr. ZM, s. 186-188; Flaga, Zakony, s. 45-47.",,m
15 345,Jezuici - Societas Jesu,wielkopolska,,miasto,Chojnice,,pom,Gniezno,koleg.,ZwNMP,,"Catalogus personarum et officiorum Provinciae Poloniae
Maioris Societatis Jesu ex anno 1772 in annum 1773, Posnaniae b.r. Typis
S.R.M. et Reipublicae in coll. Societatis Jesu. Opr.: ZM, s. 235-237; Flaga,
Zakony, s. 106-109; EWJ.",,m
15 346,Bonifratrzy - Ordo Sancti Joannis de Deo,Prowincja polska ZwNMP,,miasto,Gdańsk,,pom,Włocławek,konw,Jan Ch,,"ANV, vol. 120, k. 1-2: Specificatio conventuum Provinciae
Polonae et Magni Ducatus Lithuaniae sub titulo Sanctissimae Annuntiatae
Ordinis Sancti Joannis de Deo – zapewne z końca 1773 lub początku
1774 r. Opr.: ZM, 199.",,m
15 347,Jezuici - Societas Jesu,wielkopolska,,miasto,Gdańsk Stare Szkoty,,pom,Włocławek,koleg.,Ignacy L,,"Catalogus personarum et officiorum Provinciae Poloniae
Maioris Societatis Jesu ex anno 1772 in annum 1773, Posnaniae b.r. Typis
S.R.M. et Reipublicae in coll. Societatis Jesu. Opr.: ZM, s. 235-237; Flaga,
Zakony, s. 106-109; EWJ.",,m
15 348,Jezuici - Societas Jesu,wielkopolska,,miasto,Gdańsk,,"pom,",Włocławek,misja,NMP,,"Catalogus personarum et officiorum Provinciae Poloniae
Maioris Societatis Jesu ex anno 1772 in annum 1773, Posnaniae b.r. Typis
S.R.M. et Reipublicae in coll. Societatis Jesu. Opr.: ZM, s. 235-237; Flaga,
Zakony, s. 106-109; EWJ.",,m
15 349,Karmelici trzewiczkowi - Ordo Fratrum Beatae Mariae Virginis de Monte Carmelo,wielkopolska Przenajświętszego Sakramentu,,miasto,Gdańsk,,pom,Włocławek,"filia, konw",Józef,par. Gdańsk,"ANV, vol. 114, k. 25: Status Provinciae Maioris Poloniae
Ordinis Carmelitarum Calceatorum Reformatorum sub titulo Sanctissimi
Sacramenti A.D. 1773 die 1 Decembris conscriptus et porrectus. Ponadto
tamże, k. 26-29: Informatio de proventibus et expensis conventuum Provinciae
Maioris Poloniae Sanctissimi Sacramenti Ordinis Fratrum BMV
de Monte Carmelo Strictioris Observantiae intra limites Regni existentium
[...] A.D. 1775 die vero 7 Septembris [...] consignata. Opr.: ZM,
s. 262; Flaga, Zakony, s. 121-124.",,m
15 350,Misjonarze - Congregatio Sacerdotum Saecularium Missionis,polska,,wieś,Święty Wojciech,,pom,Włocławek,"par., misje",Wojciech Bp,,"ANV, vol. 142, k. 134, 1761 r. (Oświej); vol. 122, k. 311-
311v: Tabella omnium domorum Congregationis Sacerdotum Missionis
in Regno Poloniae ac provinciis ei annexis aut ab recens avulsis existentium
exhibens ordine alphabetico loca earundem domorum, numerum
personarum eas incolentium ac functiones, quae in illis exerceri solent
– z końca 1773 r. Tamże k. 313: Domus Congregationis Missionis in Polonia
1773. Opr.: ZM, s. 269-270; Flaga, Zakony, s. 126-127; vol. 142,
k. 134, 1761 r. (Oświej).",,m
15 351,Reformaci - Ordo Fratrum Minorum Strictioris Observantiae Reformatorum,pruska,,miasto,Gdańsk-Chełm,,pom,Włocławek,"konw, filia",Antoni Pad,par. Gdańsk,"ANV, vol. 122, k. 28-28v: Schema Provinciae Reformatae
Marianae in Prussia – z początku 1774 r. Opr.: ZM, s. 282; Flaga, Zakony,
s. 138-139.",,m
15 352,Dominikanie - Ordo Predicatorum,polska,,miasto,Gdańsk,,pom,Włocławek,"filia, konw",Mikołaj Bp,par. Gdańsk,"ANV, vol. 123, k. 195-195v: Tabella varias in columnas
distributa in qua omnia et singula coenobia Provinciae Poloniae Ordinis
Praedicatorum recensentur, dioeceses, palatinatus, districtus, terrestres,
in quibus sunt, adnotantur eorumque religiosae personae, sacerdotes praesertim
cum suis muniis, respective indicantur – zapewne z końca 1773
lub początku 1774 r. Opr.: ZM, s. 209-210; Flaga, Zakony, s. 74-75.",,m
15 354,Kartuzi - Ordo Carthusianorum,Domy w należące do prowincji Górnych Niemiec,,wieś,Kartuzy,,pom,Włocławek,kartuzja,WnNMP,,"EKN, t. 10, s. 124-135; P. Czaplewski, Kartuzja Kaszubska,
Gdańsk 1966; ZM, s. 264.",,m
15 359,Franciszkanie obserwanci (Bernardyni) - Ordo Fratrum Minorum de Observantia,wielkopolska,kustodia poznańska,miasto,Nowe,,pom,Włocławek,konw,Franciszek z Asyżu,,"ANV, vol. 121, k. 41-73: Katalog osobowy zakonników
według konwentów i prezydencji w dwóch kustodiach prowincji wielkopolskiej
– zapewne z końca 1773 r. bez ogólnego tytułu oraz tamże, k. 79:
sporządzona na tej podstawie przez G. Garampiego tabela bez tytułu.
Opr.: ZM, s. 195-197; Flaga, Zakony, s. 58-61.",,m
15 361,Cystersi - Sacer Ordo Cisterciensis,polska,,wieś,Oliwa,,pom,Włocławek,par.,Jakub W Ap,,"Directorium Divini Officii iuxta rubricas generales Breviarii
et Missalis Sacri Ordinis Cisterciensis Provinciae Polonae [...] ad
annum MDCCLXXIV editum. Gedani typis Jo. Em. Fr. Mülleri (in 16o).
Egzemplarz w ANV, vol. 116, k. 6-6v, 67 i n., k. 90-97, 102-109v. Ponadto
tamże, k. 2-4 rkps: Monasteria Congregationis Polono-Cisterciensis
ordine alphabetico descripta A.D. 1774. Opr.: ZM, s. 204-205; Flaga, Zakony,
s. 66-70; Nowacki, II, s. 475 (Kalawa).",,m
16 066,Reformaci - Ordo Fratrum Minorum Strictioris Observantiae Reformatorum,wielkopolska św. Antoniego z Padwy,,miasto,Poznań-Śródka,,poz,Poznań,konw,Kazimierz Królewicz,,"ANV, vol. 122, k. 3-12v: Tabula patrum et fratrum Reformatorum
Almae Provinciae Maioris Poloniae S. Antonii Padvani in
capitulo Chocensi celebrato die 16 Julii A.D. 1773 disposita. Opr.: ZM,
284-285; Flaga, Zakony, s. 143-144.",,m
15 363,Cystersi - Sacer Ordo Cisterciensis,polska,,miasto,Pelplin,,pom,Włocławek,op,Stanisław Bp,,"Directorium Divini Officii iuxta rubricas generales Breviarii
et Missalis Sacri Ordinis Cisterciensis Provinciae Polonae [...] ad
annum MDCCLXXIV editum. Gedani typis Jo. Em. Fr. Mülleri (in 16o).
Egzemplarz w ANV, vol. 116, k. 6-6v, 67 i n., k. 90-97, 102-109v. Ponadto
tamże, k. 2-4 rkps: Monasteria Congregationis Polono-Cisterciensis
ordine alphabetico descripta A.D. 1774. Opr.: ZM, s. 204-205; Flaga, Zakony,
s. 66-70; Nowacki, II, s. 475 (Kalawa).",,m
15 366,Franciszkanie obserwanci (Bernardyni) - Ordo Fratrum Minorum de Observantia,wielkopolska,kustodia poznańska,miasto,Świecie,,pom,Włocławek,konw,NPNMP,,"ANV, vol. 121, k. 41-73: Katalog osobowy zakonników
według konwentów i prezydencji w dwóch kustodiach prowincji wielkopolskiej
– zapewne z końca 1773 r. bez ogólnego tytułu oraz tamże, k. 79:
sporządzona na tej podstawie przez G. Garampiego tabela bez tytułu.
Opr.: ZM, s. 195-197; Flaga, Zakony, s. 58-61.",,m
